BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,sale_year,sale_month
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11233,3,0,3,2679.0,4275.0,2005,1,C0,920000.0,2016-12-29,2016,12
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11233,3,0,3,2055.0,2876.0,2005,1,C0,1250000.0,2016-11-14,2016,11
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11233,3,0,3,2555.0,3240.0,1901,1,C0,700000.0,2016-12-12,2016,12
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,3194.0,2300.0,1910,1,C0,1065000.0,2017-06-07,2017,6
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,2395.0,2712.0,1899,1,C0,780000.0,2017-01-09,2017,1
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,1883.0,2268.0,1910,1,C0,95000.0,2017-02-16,2017,2
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,2091.0,3375.0,2008,1,C0,1300000.0,2016-09-13,2016,9
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,2427.0,2922.0,1901,1,C0,694650.0,2016-12-13,2016,12
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,2101.0,2565.0,1899,1,C0,1749000.0,2017-08-10,2017,8
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,1600.0,4120.0,1901,1,C0,860000.0,2017-08-14,2017,8
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,3267.0,3420.0,1920,1,C0,970000.0,2017-03-30,2017,3
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,2425.0,2880.0,1901,1,C0,1145000.0,2017-05-12,2017,5
Brooklyn,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS                  ,1,C0,11213,3,0,3,2412.0,3780.0,1901,1,C0,1400000.0,2017-03-15,2017,3
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1C,R6,11238,1,0,1,0.0,0.0,2015,1,R6,2200000.0,2017-04-20,2017,4
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1C,R6,11238,1,0,1,0.0,0.0,2015,1,R6,1578287.0,2017-05-01,2017,5
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1C,R6,11238,1,0,1,0.0,0.0,2015,1,R6,2075000.0,2017-04-26,2017,4
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1C,R6,11216,1,0,1,0.0,0.0,1899,1,R6,958668.0,2016-09-27,2016,9
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1C,R6,11216,1,0,1,0.0,0.0,1899,1,R6,2267377.0,2016-10-14,2016,10
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1A,R3,11213,1,0,1,0.0,0.0,2007,1,R3,500000.0,2017-01-27,2017,1
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1A,R3,11213,1,0,1,0.0,0.0,2007,1,R3,625000.0,2016-10-05,2016,10
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1A,R3,11213,1,0,1,0.0,0.0,2007,1,R3,630000.0,2016-12-28,2016,12
Brooklyn,CROWN HEIGHTS,04 TAX CLASS 1 CONDOS                      ,1A,R3,11213,1,0,1,0.0,0.0,2007,1,R3,700000.0,2017-06-27,2017,6
Brooklyn,CROWN HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,1B,V0,11225,2,0,2,7515.0,0.0,1925,1,V0,2870000.0,2016-12-15,2016,12
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11238,4,0,4,2620.0,4800.0,1931,2,C3,1100000.0,2016-09-15,2016,9
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11238,8,0,8,2400.0,4400.0,1930,2,C1,3100000.0,2017-05-18,2017,5
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11238,4,0,4,3444.0,5766.0,1931,2,C3,3475528.0,2017-06-30,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11238,4,0,4,2620.0,5024.0,1931,2,C3,3350000.0,2017-01-11,2017,1
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11238,4,0,4,3144.0,5024.0,1931,2,C3,2200000.0,2017-06-23,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11238,6,0,6,2552.0,5397.0,1915,2,C2,1575000.0,2017-06-29,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C5,11216,7,0,7,2000.0,3390.0,1905,2,C5,1575000.0,2016-12-23,2016,12
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C5,11216,6,0,6,2000.0,2854.0,1905,2,C5,1550000.0,2017-03-08,2017,3
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11216,8,0,8,2675.0,6328.0,1931,2,C1,1400000.0,2017-08-03,2017,8
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11216,4,0,4,2148.0,3600.0,1931,2,C3,600000.0,2017-05-08,2017,5
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11213,8,0,8,2675.0,7768.0,1931,2,C1,3500000.0,2017-05-18,2017,5
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C5,11216,7,0,7,2143.0,3062.0,1905,2,C5,900000.0,2017-03-16,2017,3
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C5,11216,8,0,8,2143.0,3071.0,1931,2,C5,2200000.0,2017-08-08,2017,8
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11216,4,0,4,2143.0,5398.0,1931,2,C3,1800000.0,2017-07-10,2017,7
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11216,4,0,4,2000.0,3000.0,1931,2,C3,3050000.0,2017-01-31,2017,1
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11216,8,0,8,3484.0,9200.0,1929,2,C1,240000.0,2017-03-07,2017,3
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11216,7,0,7,2000.0,3000.0,1929,2,C1,50000.0,2017-07-07,2017,7
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11216,7,0,7,2000.0,3000.0,1929,2,C1,300000.0,2017-07-07,2017,7
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11216,6,0,6,2300.0,2430.0,1929,2,C2,1450000.0,2016-10-07,2016,10
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11213,4,0,4,2540.0,3680.0,1903,2,C3,1600000.0,2017-01-06,2017,1
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11213,4,0,4,2491.0,3588.0,1903,2,C3,1978125.0,2017-02-13,2017,2
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2,C1,11216,16,0,16,5000.0,17200.0,1910,2,C1,1735876.0,2017-05-01,2017,5
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11216,8,0,8,3000.0,7984.0,1929,2,C1,2900000.0,2017-05-18,2017,5
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11216,8,0,8,2275.0,7516.0,1905,2,C1,3100000.0,2017-07-24,2017,7
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11213,4,0,4,2368.0,5506.0,1931,2,C3,2000000.0,2017-05-26,2017,5
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11216,4,0,4,2555.0,2594.0,1910,2,C3,1580000.0,2016-09-27,2016,9
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11225,6,0,6,3592.0,3842.0,1924,2,C2,1975000.0,2017-06-19,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11225,6,0,6,3592.0,3842.0,1924,2,C2,1375000.0,2017-03-29,2017,3
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11225,8,0,8,3000.0,8700.0,1910,2,C1,2260000.0,2017-06-07,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11225,8,0,8,3000.0,8700.0,1910,2,C1,2100000.0,2017-03-13,2017,3
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11225,4,0,4,2525.0,3567.0,1924,2,C3,1375000.0,2016-12-21,2016,12
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11213,4,0,4,1800.0,3456.0,1910,2,C3,1145000.0,2017-04-26,2017,4
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11213,4,0,4,1800.0,3456.0,1910,2,C3,910000.0,2016-11-02,2016,11
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C7,11234,8,1,9,2250.0,8060.0,1910,2,C7,2100000.0,2016-11-09,2016,11
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11213,4,0,4,1553.0,3140.0,1910,2,C3,1745000.0,2016-09-13,2016,9
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11233,4,0,4,3194.0,3296.0,1910,2,C3,190000.0,2017-03-23,2017,3
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2,C7,11213,11,1,12,2500.0,9000.0,1912,2,C7,3000000.0,2017-06-12,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11213,6,0,6,3194.0,4800.0,1924,2,C2,650000.0,2017-07-13,2017,7
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11233,4,0,4,2333.0,5349.0,1911,2,C3,1175000.0,2017-06-07,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11233,4,0,4,3194.0,3200.0,1924,2,C3,900000.0,2016-09-13,2016,9
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11233,4,0,4,3194.0,3200.0,1924,2,C3,770000.0,2017-03-03,2017,3
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11233,4,0,4,3194.0,3200.0,1924,2,C3,650000.0,2016-11-18,2016,11
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C3,11233,4,0,4,2255.0,3542.0,1906,2,C3,925000.0,2017-07-19,2017,7
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2B,C1,11213,8,0,8,2950.0,9744.0,1908,2,C1,2100000.0,2016-11-15,2016,11
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11213,6,0,6,3793.0,7308.0,1908,2,C2,2400000.0,2017-01-12,2017,1
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2,C7,11213,42,6,48,12000.0,44000.0,1922,2,C7,1747315.0,2017-06-30,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2,C1,11213,27,0,27,6615.0,21600.0,1915,2,C1,1666637.0,2017-06-30,2017,6
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11213,6,0,6,2412.0,2800.0,1925,2,C2,1600000.0,2016-10-27,2016,10
Brooklyn,CROWN HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,2A,C2,11213,5,0,5,3258.0,3280.0,1923,2,C2,980000.0,2016-10-13,2016,10
Brooklyn,CROWN HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,2,D9,11216,18,0,18,5019.0,22368.0,1900,2,D9,2815589.0,2017-06-30,2017,6
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,1300000.0,2017-02-27,2017,2
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,609931.0,2017-04-28,2017,4
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,607535.0,2017-04-18,2017,4
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,625000.0,2017-03-01,2017,3
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,649000.0,2017-03-23,2017,3
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,1149000.0,2017-04-18,2017,4
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,1318633.0,2017-04-03,2017,4
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,609931.0,2017-04-25,2017,4
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,599000.0,2017-05-01,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,630000.0,2017-05-18,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,645000.0,2017-04-27,2017,4
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2013,2,R2,1149000.0,2017-05-19,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,250000.0,2017-08-04,2017,8
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,750000.0,2017-05-23,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,1300000.0,2017-06-09,2017,6
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,899000.0,2017-05-25,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,860000.0,2017-06-06,2017,6
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,900000.0,2017-05-18,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,910000.0,2017-06-05,2017,6
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,2015,2,R2,879000.0,2017-05-16,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11238,1,0,1,0.0,0.0,1906,2,R2,824782.0,2017-03-06,2017,3
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1915,2,R2,580000.0,2017-04-06,2017,4
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1915,2,R2,585000.0,2016-11-01,2016,11
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1900,2,R2,310000.0,2016-10-13,2016,10
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1900,2,R2,305000.0,2017-03-20,2017,3
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1900,2,R2,365000.0,2017-07-18,2017,7
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1900,2,R2,323466.0,2016-12-13,2016,12
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1900,2,R2,276000.0,2017-01-12,2017,1
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11213,1,0,1,0.0,0.0,2009,2,R2,655000.0,2017-05-22,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11213,1,0,1,0.0,0.0,2009,2,R2,528000.0,2017-01-05,2017,1
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,2006,2,R2,695000.0,2017-06-12,2017,6
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,2006,2,R2,745000.0,2017-05-09,2017,5
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1910,2,R2,549000.0,2016-12-02,2016,12
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11216,1,0,1,0.0,0.0,1910,2,R2,520000.0,2017-01-05,2017,1
Brooklyn,CROWN HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,2,R2,11225,1,0,1,0.0,0.0,1987,2,R2,815000.0,2016-09-22,2016,9
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2005,2,R4,660000.0,2017-04-03,2017,4
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2005,2,R4,700000.0,2016-10-14,2016,10
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2005,2,R4,740000.0,2016-11-22,2016,11
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2005,2,R4,1425000.0,2016-11-15,2016,11
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2006,2,R4,780000.0,2016-11-10,2016,11
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2007,2,R4,905000.0,2016-11-07,2016,11
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2007,2,R4,755000.0,2017-08-14,2017,8
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2007,2,R4,1024000.0,2017-06-20,2017,6
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2007,2,R4,999999.0,2016-10-07,2016,10
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2005,2,R4,1060000.0,2016-11-16,2016,11
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2006,2,R4,720000.0,2017-02-03,2017,2
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2006,2,R4,600000.0,2017-03-13,2017,3
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,2006,2,R4,1115000.0,2017-07-07,2017,7
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11238,1,0,1,0.0,0.0,1925,2,R4,1195000.0,2017-02-17,2017,2
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2014,2,R4,660000.0,2017-08-08,2017,8
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2014,2,R4,650000.0,2017-04-24,2017,4
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2014,2,R4,685000.0,2017-08-29,2017,8
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,1910,2,R4,455000.0,2017-05-25,2017,5
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2012,2,R4,697501.0,2017-07-13,2017,7
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2012,2,R4,588548.0,2017-07-05,2017,7
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2012,2,R4,753505.0,2017-07-28,2017,7
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2012,2,R4,789143.0,2017-07-20,2017,7
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2012,2,R4,809508.0,2017-07-12,2017,7
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11216,1,0,1,0.0,0.0,2012,2,R4,865000.0,2017-08-09,2017,8
Brooklyn,CROWN HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,2,R4,11213,1,0,1,0.0,0.0,2007,2,R4,990000.0,2017-07-18,2017,7
Brooklyn,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,S3,11238,3,1,4,1825.0,5700.0,1931,2,S3,3700000.0,2017-05-18,2017,5
Brooklyn,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,S4,11213,4,1,5,1670.0,3342.0,1905,2,S4,1400000.0,2017-01-10,2017,1
Brooklyn,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,S9,11238,4,2,6,2444.0,5994.0,1931,2,S9,3375000.0,2016-12-16,2016,12
Brooklyn,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,S9,11216,2,3,5,2500.0,6650.0,1910,2,S9,1300000.0,2016-12-20,2016,12
Brooklyn,CROWN HEIGHTS,14 RENTALS - 4-10 UNIT                     ,2A,S4,11213,4,1,5,1600.0,4000.0,1936,2,S4,636796.0,2017-01-25,2017,1
Brooklyn,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,11238,1,0,1,0.0,0.0,2007,2,R1,1205000.0,2017-07-18,2017,7
Brooklyn,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,11238,1,0,1,0.0,0.0,2008,2,R1,1195000.0,2017-05-01,2017,5
Brooklyn,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,11238,1,0,1,0.0,0.0,2005,2,R1,940000.0,2017-05-31,2017,5
Brooklyn,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,11238,1,0,1,0.0,0.0,2008,2,R1,615000.0,2016-09-13,2016,9
Brooklyn,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,11238,1,0,1,0.0,0.0,2009,2,R1,565128.0,2017-04-19,2017,4
Brooklyn,CROWN HEIGHTS,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,R1,11238,1,0,1,0.0,0.0,2009,2,R1,972428.0,2016-09-01,2016,9
