default,student,balance,income
No,No,533.9891482,64930.2398
No,Yes,1626.634079,17721.63006
No,No,1382.120977,30395.68823
No,No,0,38663.20051
No,No,1165.689152,38110.36478
No,No,1190.420507,34198.05133
No,No,435.2146571,39505.41246
No,Yes,1382.422544,17166.04257
No,No,1265.954833,27233.56306
No,No,1303.626132,40010.46516
No,Yes,240.1013667,21142.0419
No,Yes,326.4386248,21109.43181
No,No,562.8019307,41934.59733
No,No,531.4863606,28836.19262
No,Yes,594.5443798,17875.33907
No,No,745.7338929,60180.56113
No,Yes,1218.638905,29899.80685
No,No,266.4604812,37622.05376
Yes,No,1899.546842,46076.23711
No,Yes,717.601673,13729.05176
No,No,507.3345958,56075.10284
No,Yes,1422.774586,14044.5335
No,No,1253.699614,37645.79996
No,No,1301.650765,38918.99417
Yes,Yes,2415.316994,17429.50337
No,Yes,1367.013875,11293.46926
No,No,449.0515984,31624.90568
No,No,505.6978729,31971.31291
No,No,1150.458785,54982.75183
No,No,981.4922134,30385.06908
No,Yes,612.2660524,16270.83564
No,Yes,1122.292386,20351.33607
No,No,59.79707128,36000.07269
No,Yes,1353.011845,26207.68628
No,No,1232.233527,50731.86426
No,No,924.0131534,28803.77469
No,No,517.8245459,65501.62076
No,Yes,1795.71687,12547.82909
No,No,983.56056,26050.13005
No,Yes,990.3542603,18998.09078
No,No,1529.517006,52681.70666
No,No,272.8731293,44249.67868
No,Yes,636.2066156,19468.43387
Yes,No,1751.347088,38381.5858
No,No,721.9203797,46269.83721
No,No,511.4175111,25768.28549
No,No,563.6872028,41354.35016
No,No,1110.720922,47221.44762
No,No,403.0343765,48874.15116
No,No,430.0904233,29246.37709
No,No,278.4739843,33187.76893
Yes,No,2228.472283,27438.34899
No,No,1201.782617,30099.16237
No,No,490.7984044,44686.10315
No,Yes,792.8559724,8699.598343
No,No,870.6623709,37180.06765
No,Yes,1149.209836,11337.05925
No,No,493.533675,49735.56761
No,Yes,874.3483758,10845.01883
No,No,1097.94754,23224.12783
No,No,976.1491224,29998.36307
No,No,1373.725379,43124.21315
No,Yes,1282.762841,22360.19633
No,No,636.7284738,45649.17081
No,No,1823.231922,24744.85406
No,No,605.8638006,34515.19566
No,No,0,27888.82603
No,No,491.5203106,37128.7743
No,No,248.3623967,37868.55976
No,No,1036.503746,37151.41064
No,No,1130.893933,35235.36568
No,Yes,1048.538983,10392.06411
No,No,1251.888502,50174.32907
Yes,No,1578.847496,61220.13315
No,No,0,40341.33883
No,No,1531.962958,33595.43278
No,No,935.4652503,30909.93091
No,Yes,1056.181067,16873.51176
No,Yes,1060.776827,21430.79122
No,No,253.8508786,41472.12196
No,No,323.1232557,36119.42882
No,No,1051.224565,31749.63903
No,Yes,925.9470583,14258.26743
No,Yes,831.2419342,13702.99993
No,No,280.8368683,56567.00833
No,Yes,1092.34255,20465.15382
No,No,702.276627,49708.95525
No,No,663.0958877,32756.25991
No,No,224.7422764,25386.99487
No,No,1108.680514,60725.52684
No,Yes,0,20071.82169
No,No,352.7980607,36751.97786
No,Yes,1390.185426,21735.24694
No,No,599.647361,32471.21624
No,No,514.5454923,45763.89983
No,Yes,484.8943167,15883.66443
No,No,278.7204414,49231.1908
No,No,661.0557337,35806.05151
No,No,1110.29634,27501.12265
No,No,1306.257568,29376.44137
Yes,Yes,1966.062966,17735.7788
No,No,588.5647713,33224.44475
No,No,0,42869.15883
No,No,1289.602237,35164.88976
No,No,1054.278499,50795.20662
No,No,0,43513.11466
No,No,897.8072418,37899.66779
No,Yes,673.7855907,13344.85695
No,No,636.3350235,49487.60089
No,No,412.0716146,48347.29698
Yes,No,1898.323497,61011.21595
No,No,1606.403675,27382.32539
No,No,0,41040.19512
No,Yes,0,20157.25126
No,No,486.3844235,53051.72368
No,No,1738.110835,38821.6263
No,No,0,62746.83679
No,No,355.9366266,34730.88552
No,No,0,24818.35863
No,Yes,1925.987451,20441.67444
No,No,819.1118002,55716.54873
No,Yes,588.756707,24015.96067
No,No,975.5719981,28804.00025
No,No,127.1619255,40727.555
No,No,713.4368134,48176.42822
No,No,737.7230425,48994.81285
No,Yes,687.0644195,14059.45763
No,No,444.5145836,41957.74494
No,No,1061.284237,32839.34486
No,No,1425.495582,37189.02514
No,Yes,638.2619325,21282.65109
No,Yes,1101.444967,20936.92692
No,No,888.2445875,41489.19125
No,No,951.2087248,20616.0807
No,Yes,1152.096644,15852.42345
No,No,883.1603001,27125.90696
No,No,1126.988011,47378.01918
No,No,742.8212302,34353.48791
No,Yes,1532.116645,19462.15441
No,Yes,266.7686301,28452.59827
No,Yes,310.4305997,16479.99239
No,No,1702.301357,46589.06262
No,No,649.7824955,39655.39818
No,No,648.3214545,45392.28403
No,No,995.2741519,24782.87676
No,No,330.0748824,45757.37558
No,No,1358.573433,20700.70608
Yes,No,1166.798527,30367.61086
No,No,671.6695725,26142.91161
No,Yes,484.0854836,12045.31042
No,No,1404.627553,47712.18407
No,No,617.001387,54489.74386
No,Yes,964.6248897,21436.55559
No,No,466.579143,24719.39552
No,No,618.801159,25927.57156
No,No,1310.952365,28978.46412
No,No,123.9274635,28311.8309
No,No,786.2642192,45304.79336
No,No,748.2105894,46981.93176
Yes,Yes,2124.489239,12651.07432
No,Yes,326.3912434,16988.9233
No,Yes,474.8827825,14986.64329
No,No,59.9658271,24889.25459
No,No,1611.333882,47894.27665
No,No,545.6052116,27236.55814
No,No,0,46590.44064
No,No,1249.354139,52232.25119
No,Yes,587.8747541,18448.10027
Yes,No,1302.734742,43680.06524
No,Yes,908.3727454,27416.62435
No,Yes,1252.133019,13860.93503
No,No,277.1686519,37177.03609
No,No,623.5748091,57483.50421
No,No,943.1993902,41765.1425
No,Yes,1815.445231,18919.41697
No,Yes,927.4246504,20498.52765
Yes,Yes,2008.032985,18601.40309
No,No,1028.235235,31297.96196
No,No,408.236017,51131.51326
No,No,1355.436847,42630.66866
No,Yes,376.7707988,16042.23892
No,No,856.4791573,69124.2685
No,No,1110.743705,43991.92013
No,No,437.814279,27855.75497
No,No,1013.705407,60574.80587
Yes,No,1922.829046,56202.5762
No,No,1066.792794,49629.90301
No,No,465.5532801,33998.84758
No,No,899.4833121,36361.97808
No,No,592.8006667,34355.90955
No,No,164.0010194,42695.39792
No,No,0,62975.12874
No,Yes,1335.131324,17044.3654
No,Yes,1549.61638,11927.53195
No,No,1441.070696,33852.6776
No,No,1157.652068,39080.26353
No,No,899.4620065,36335.21952
No,No,331.167032,44752.22929
No,No,439.2017918,42132.01363
No,No,489.7176909,27043.23056
No,No,652.9936792,37143.58123
No,No,206.8208783,49221.14852
No,Yes,932.4874049,14950.09473
No,No,1098.232451,42331.89108
No,Yes,1959.59552,19677.93573
No,Yes,1706.953766,20804.65612
No,No,1255.883711,55971.18547
No,No,537.9544088,54481.308
No,No,349.1618062,38844.34984
No,No,167.6060988,20150.90276
No,No,1612.465315,42281.23114
No,No,551.2540524,48007.99181
No,Yes,1521.496682,16830.56514
No,No,826.9601242,61365.44432
No,No,770.0819346,38010.26111
No,Yes,1109.425497,10973.08825
No,No,559.3240273,53542.41272
No,Yes,390.2781979,9050.002781
No,No,1567.023862,42258.77335
No,No,170.2602366,62708.16202
No,No,528.8502036,46222.28896
No,No,0,49471.7494
No,Yes,1000.415807,14071.00854
No,No,538.7486464,34834.44571
No,No,435.4028043,35168.72709
No,No,110.6605307,64525.9379
No,No,153.563343,49405.26098
No,Yes,856.6247281,19056.86784
No,Yes,934.2520481,20747.21223
No,No,783.1229601,36514.69014
No,Yes,1271.112495,17451.04119
No,No,910.7598227,33660.71897
No,No,748.6520804,40612.21576
No,No,668.9422598,42028.92384
No,Yes,1061.932041,18589.62145
No,No,766.0088421,45155.09721
No,Yes,1396.234603,15837.25338
No,No,265.4358914,34040.54849
Yes,No,2080.937247,34494.17121
No,No,324.6912643,47103.45782
No,Yes,1135.010767,24005.0051
Yes,No,1731.680766,56228.92168
No,Yes,1133.232966,16749.46145
No,No,782.6486901,37497.087
No,Yes,745.5654746,12896.6329
No,No,1444.361237,51154.50812
No,Yes,1340.5292,19318.84043
Yes,No,1903.667219,41173.50399
No,No,317.9035736,42209.48734
No,No,901.3177479,43242.61209
No,No,527.9834823,39950.95852
No,Yes,915.6537558,16888.81242
No,No,1143.550354,42694.80392
Yes,No,1488.558775,22256.86369
No,No,1024.230284,27104.85794
No,No,619.9038223,29217.35234
No,No,1007.248656,34893.13769
No,No,0,42577.81452
No,No,1342.047594,51442.56558
No,Yes,1478.169785,22564.58488
No,No,149.3577795,52310.41153
No,No,279.7242752,52008.41581
No,No,869.8087827,49312.50649
No,No,1493.287852,56364.25489
No,No,1127.822686,43344.89429
No,No,924.6927054,38676.97044
No,No,311.507988,43379.63468
No,No,696.5100668,28610.19466
No,Yes,295.6334521,25452.47585
No,No,464.762682,17862.22687
No,Yes,750.4126745,17291.52689
No,No,890.4076532,52943.3834
No,No,0,37455.19888
No,Yes,340.697866,12351.82596
No,No,724.2438058,43399.71828
No,No,979.8550462,40374.05156
No,No,33.45702647,30510.03842
No,No,1203.736179,40969.08235
No,No,735.7308567,23225.1771
No,Yes,884.9188466,27208.77127
No,No,825.8499757,48216.71189
No,Yes,1734.58584,14165.27886
No,Yes,670.4934929,16513.04426
No,No,874.8472856,36709.10831
No,No,0,40021.35536
No,No,827.3504736,43833.4237
No,No,1508.841378,31739.27192
No,Yes,0,19095.83037
No,Yes,914.515479,7525.584256
No,No,302.9612445,51030.43953
No,Yes,275.4858932,13448.33419
No,No,589.5580943,42335.44703
No,No,1120.267458,45153.04007
No,Yes,1416.966156,11104.56632
No,No,1270.176678,44185.35771
No,No,848.2344863,35186.5775
No,No,560.9680738,43254.71541
No,No,619.6155048,45463.3009
No,No,1197.579775,18449.02078
Yes,No,1585.729401,52274.86012
No,No,478.3633261,28262.86813
No,No,1144.912479,41370.51658
No,No,778.7519229,58860.38076
No,Yes,1675.422141,13703.88109
No,No,680.7697735,56759.23459
No,Yes,1113.577978,17593.52985
No,No,339.3513975,38097.01668
No,No,908.8712521,55612.17236
No,No,480.787555,11193.4157
No,Yes,874.5830207,17378.28727
No,No,0,42515.16283
No,No,1353.522203,52048.50412
No,No,1073.950033,28845.74203
No,Yes,1402.287769,13276.24908
No,No,759.1480034,24473.1066
No,No,4.109498145,38326.19836
No,No,194.5543901,38794.14591
No,Yes,597.5996145,16526.67733
No,Yes,1067.781115,18641.72431
No,No,379.2910135,43096.48981
No,Yes,583.5997492,15179.68613
No,No,465.5222142,30792.88359
No,No,1144.122747,33624.94143
No,Yes,1025.087573,29019.32622
No,No,203.9580437,63638.18732
No,Yes,439.5817266,17823.50194
No,No,0,40574.42079
No,No,720.8575686,42753.72169
No,No,1385.79514,44983.29656
No,No,1127.507577,64618.74214
No,No,808.0001678,36076.0798
No,Yes,280.2481537,25307.37708
No,No,378.7230203,15738.33184
No,Yes,885.5168464,21211.3259
No,No,0,37482.48573
No,Yes,1006.942246,19065.69279
No,No,490.645063,37998.71435
No,Yes,141.0265496,11314.39178
No,No,761.8855412,46421.76407
No,No,1787.60382,33312.80668
No,No,964.5413058,33908.05138
No,No,931.5769842,52703.79122
No,No,10.0565726,37673.31655
No,Yes,1971.663236,22040.26274
No,Yes,1171.519916,17642.26775
No,No,784.383692,44927.4957
No,No,503.4985373,20476.07294
No,Yes,295.4807145,17324.04163
Yes,Yes,1475.057438,20210.27262
No,No,950.4713695,38990.17386
No,Yes,1083.702362,17522.73069
No,Yes,1334.666264,18064.77834
Yes,No,1332.386178,53517.35049
No,No,314.5480494,43440.60406
No,Yes,683.1898968,12367.69713
No,Yes,1087.412755,17060.59429
No,No,443.6347834,46611.02063
No,No,426.5528803,34191.29522
No,No,532.9847408,55847.28595
No,Yes,1378.217339,20119.8292
No,No,470.0359134,29309.12726
No,Yes,470.3093927,10062.0836
No,No,98.39661755,25308.58993
No,No,400.0591104,30160.28898
No,No,1265.725868,20816.95333
No,Yes,700.3351717,15905.2127
No,No,1266.772636,47991.05013
No,No,116.3537354,30765.3518
No,Yes,1023.638535,15738.16001
No,No,823.6641694,24533.20314
No,Yes,1328.671531,13389.43379
No,No,1032.185178,46541.64947
No,Yes,1093.639058,14790.76919
No,No,587.764496,39618.81736
No,No,1379.184314,48254.60001
No,Yes,444.0253084,23691.98322
No,Yes,597.6024871,21296.6123
No,No,738.1944102,35134.26535
No,No,563.4911731,47142.44985
No,Yes,1518.715646,23877.81985
No,No,1610.719681,30098.82399
No,Yes,542.3896938,14294.59508
No,No,586.1690704,31466.85134
No,Yes,648.8853641,24457.36408
No,Yes,913.0464559,17139.5796
No,No,1650.896019,43478.12821
No,No,758.5061124,37485.90813
No,No,1955.557356,45507.9115
No,No,446.9644659,27626.60257
No,No,874.9416209,39807.67955
No,Yes,1124.567376,28936.90622
No,No,0,29427.91484
No,No,184.5691415,44021.30216
No,No,1133.799783,39860.16322
No,Yes,1148.923139,19717.42629
No,No,1040.272472,35639.5543
No,No,753.9608286,21507.99492
No,No,818.4962932,34903.67755
No,Yes,1228.655816,17460.64216
No,Yes,16.4148836,24291.34942
No,No,763.900776,64967.64045
No,Yes,1667.308827,15614.82091
No,No,637.4918793,48942.61214
No,No,911.1320579,31265.21771
No,No,125.0538441,50059.54712
No,Yes,548.2788232,15308.59999
No,No,795.0348699,34169.66973
No,No,649.1590457,37015.27499
No,No,0,51758.41029
No,No,292.3343828,41036.12926
No,No,1285.991803,31068.12253
No,No,845.8543023,44480.65532
No,Yes,1660.111798,26838.93305
No,No,610.5686385,36145.01702
No,Yes,1137.421085,16177.27291
No,Yes,1115.768562,11496.54181
No,No,302.1642898,28805.06267
No,No,1074.143357,35054.58442
No,No,510.960176,32151.84898
No,No,974.4105653,43861.80192
No,No,46.18328844,42533.71536
No,No,1731.604528,58075.94369
No,No,1429.393379,31387.70033
No,No,503.5138088,62115.10508
Yes,Yes,2179.221428,15302.7765
No,No,18.78828058,24699.09684
No,No,1047.139689,46007.98061
No,Yes,1049.603574,11137.86104
No,No,1372.935822,35467.75766
No,No,958.3266322,28145.84248
No,No,826.6385929,47358.54902
No,No,1005.163082,42127.99447
No,No,1132.862485,25402.471
No,No,618.610524,45154.74784
No,No,1073.825421,47935.00532
No,No,1108.800997,39676.55456
No,No,583.7120008,42590.12414
No,No,835.5334433,23160.57862
No,No,698.6738292,29580.0691
No,No,929.5761899,40442.06312
No,No,916.5979585,41432.4345
No,No,1324.198769,10892.32916
No,Yes,1219.376677,11361.82386
No,No,265.2958484,45828.01885
No,Yes,1255.425835,19885.76115
No,No,1524.436703,18878.55448
No,No,326.3972934,30156.35542
No,No,1821.003152,54051.98234
No,Yes,1357.423466,25733.3094
No,No,1187.473801,53318.99336
No,Yes,925.9048607,20952.58614
No,No,1451.785006,27853.96778
No,No,32.06807899,38788.66047
No,No,685.1975865,36015.41886
No,No,1071.89915,54791.80557
No,No,874.4902512,50078.45942
No,No,926.3096412,38093.97752
No,No,1235.640809,53171.29688
No,Yes,1155.504667,24840.76175
Yes,No,1360.385782,28992.00182
No,No,234.9957765,40394.42105
No,No,854.6912433,26672.18171
No,Yes,1405.658927,19701.75543
No,Yes,1161.026177,13913.44196
No,No,329.3476893,20708.98772
No,No,1541.320802,32508.3839
No,No,1456.652456,59361.91835
No,No,0,24565.57165
No,No,83.08037273,45442.82986
No,No,95.8981855,31437.42323
No,No,674.804717,47653.61598
No,No,917.7839803,44466.88503
No,Yes,759.8033264,14217.69888
No,No,379.0630675,14792.51184
Yes,Yes,2004.394001,18860.84665
No,No,1469.603836,43436.95207
No,No,200.2748084,36926.39755
No,No,843.4296594,39512.06905
No,No,676.7633506,34400.86089
No,No,46.09208958,42025.76231
No,No,542.8420254,48897.75254
No,No,89.90989542,30004.4708
No,No,908.1844428,37319.62257
No,No,0,46306.93629
No,Yes,1326.848392,20790.25397
No,Yes,993.8172666,12531.0255
No,Yes,1084.381324,20881.45652
No,No,1197.71154,30377.25003
No,No,1378.297068,43411.66192
No,No,182.7419949,32359.20921
No,No,529.6503069,35102.27513
No,Yes,1632.354361,15763.58457
No,Yes,1119.202526,20619.50975
No,No,787.1368176,45772.61403
No,Yes,969.7841591,21412.60098
No,No,1256.98265,38083.13036
No,No,1015.045427,31026.41301
No,Yes,1197.608957,17452.00004
No,Yes,847.4580256,16926.35002
No,No,598.4386356,52896.0597
No,Yes,983.0922765,17001.64919
No,No,1296.267423,45226.12102
No,No,412.397142,30206.95882
Yes,No,1504.755378,26183.24535
No,Yes,367.3634193,16295.56247
No,No,0,27889.3047
No,Yes,894.7254906,19335.63404
No,No,75.83412558,42075.04784
No,No,642.5352176,34893.78594
No,Yes,1777.284555,14567.81398
No,No,370.0332879,44507.21131
No,No,653.373457,52276.5854
No,No,793.9121634,48907.68384
No,No,917.0752778,19003.77498
No,No,509.7784393,38614.41313
No,No,947.8137895,42094.47015
No,Yes,860.8353999,19514.76352
No,No,302.2270486,35232.46044
No,No,891.8873793,35062.53819
No,No,1377.558752,38364.67915
No,Yes,1222.958464,15174.97246
No,No,378.9704244,39492.01195
No,No,0,41523.75248
No,Yes,1103.913001,28552.53733
No,Yes,704.4725219,21140.27564
No,Yes,1402.31057,21566.55688
No,Yes,68.37660782,10996.08786
No,No,409.5960723,30627.50294
No,Yes,655.7009447,19915.23285
No,Yes,654.8146682,14504.39641
No,No,1255.920125,43929.14322
No,No,1217.960888,33443.30641
No,No,691.8931985,35562.60937
No,Yes,548.1362888,19501.34107
No,No,437.5460694,31537.12693
No,No,1067.842439,70700.64784
No,No,521.4397781,31981.85812
No,Yes,1348.99532,25805.80996
No,No,674.6637003,41798.39162
No,No,516.3590418,25891.75965
No,Yes,1470.338563,19647.14233
No,No,859.0079101,43101.87381
No,No,1114.088015,59200.137
No,No,773.3268067,51787.78944
No,Yes,803.968975,16553.77283
No,No,376.2925648,43940.04806
No,No,829.7296771,36164.15418
No,No,299.8906333,34920.18154
No,Yes,148.6570947,15645.77712
No,No,705.113586,47752.15923
No,No,467.8641353,43308.69657
No,No,382.0942862,38348.28619
No,No,450.3090116,46172.72509
No,No,379.9145929,39064.04852
No,Yes,151.7714011,18659.07094
No,No,1535.224473,35282.22802
No,No,1596.87343,34655.88003
No,No,778.0601546,52545.57805
No,No,107.7066719,42199.96763
No,Yes,961.7978206,13389.06941
No,Yes,235.2497893,13360.92519
No,No,935.3381557,57139.30486
No,No,0,34563.04588
No,No,10.30689072,37590.30958
No,Yes,2370.463612,24251.95872
No,No,1447.022281,37322.71022
No,No,829.0233191,25161.89851
No,No,1474.061544,47040.80859
No,No,913.6383267,50351.1552
No,No,1028.886338,34257.63277
No,No,563.8917207,54147.70839
No,Yes,747.8216828,19330.3084
No,Yes,811.5399409,13828.96866
No,Yes,797.3736475,23438.1458
No,No,701.9181566,53151.76073
No,No,1195.359822,42107.364
Yes,No,1672.506063,66466.46089
No,No,889.9012,20805.61404
No,Yes,579.7213046,18555.75259
No,No,1143.200459,28900.72779
Yes,Yes,1237.621866,14862.70546
No,No,740.9570805,48683.22038
No,Yes,1470.474586,18621.17043
No,No,507.6786163,45839.13418
No,Yes,452.3023556,19922.64012
No,No,431.9049281,30115.15283
No,No,388.9354653,36932.81012
No,Yes,647.2601142,18905.85384
No,No,1069.130301,42361.04675
No,No,517.9885181,45495.00543
No,No,996.2511833,23720.98747
No,No,995.1223306,47286.83091
No,No,0,55069.81221
No,No,480.5711421,36192.09032
No,No,413.8588246,42453.68188
No,No,730.0720039,47074.22892
No,No,11.30778333,43520.4888
No,Yes,1507.892451,14632.25766
No,Yes,1129.113909,13580.25696
No,No,1159.93658,46789.88063
No,No,817.9824403,40658.58991
No,Yes,901.1752435,16745.06685
No,Yes,1778.121512,17060.92745
No,No,1036.756686,34912.78946
No,No,199.1361487,49292.54565
No,Yes,1295.690551,23191.23653
No,Yes,468.2576618,6365.564576
No,No,688.1054911,27080.74254
No,No,202.3212081,37188.56938
No,No,621.0034435,37249.43644
No,No,963.3324811,30100.76227
No,No,1106.697012,51879.71848
No,No,1391.407689,30427.20258
No,No,198.5947905,58598.66764
No,No,90.68269663,37914.40131
No,No,460.873865,49243.44479
No,No,1182.444832,34784.78813
No,No,748.4344222,43215.82973
No,Yes,1727.554591,11608.12845
No,No,831.4782222,39079.78845
No,No,655.6291501,40257.93299
No,Yes,787.1367086,22434.97645
No,Yes,760.8953501,20070.148
No,No,0,44387.5749
No,No,523.3884426,53115.59936
No,No,481.5910034,35817.76129
No,No,0,26275.25654
No,Yes,1414.657799,17954.85255
No,Yes,1103.216776,22410.9083
No,No,948.6964528,38247.91323
No,Yes,725.5724195,9019.545512
No,No,1727.349001,40791.14292
No,No,891.6073042,43925.96442
No,No,667.290493,66538.34422
No,Yes,1060.26371,15661.409
No,Yes,830.8605751,18259.66422
No,No,319.1745767,44410.53156
No,No,1147.274484,44871.54944
No,No,664.5115204,47878.83383
No,No,1066.899512,35567.76207
No,Yes,374.9767674,19806.51909
No,No,549.1913427,43688.68042
No,Yes,943.5813708,17730.91926
No,No,111.2850398,42292.29777
No,No,504.7395253,59560.17966
No,No,798.4773511,32921.63394
Yes,No,2008.458596,35145.04762
No,No,965.9265722,29219.07078
No,No,1768.139978,30762.10521
No,No,435.0553769,32198.02488
No,Yes,685.6319445,15892.09254
No,Yes,745.2306213,12877.5095
No,No,161.7594874,43676.05741
No,No,0,32558.47509
No,No,1389.286467,38373.01452
No,No,802.0926754,45052.58045
No,Yes,335.8226355,16123.11335
No,No,1031.786257,39260.00622
No,No,893.2416447,43816.22547
No,No,1007.277995,45124.04044
No,No,786.8023084,38023.61481
No,Yes,1814.558895,24177.27252
No,No,116.2188756,50109.02341
No,No,839.9240942,47347.67671
No,Yes,824.6917018,15158.62479
No,No,239.3844788,25485.17338
No,No,933.7511521,52319.15351
