Sold Price,DOM,Garage Capacity,HOA Fee,Irregular Shape,Quadrant,School District,Sold Terms,Total Bedrooms,Total Bathrooms,Total Square Feet,Year Built,Zip,year_sold,month_sold,built_after_2000
232900,5,1,0,No,SW,Logan,Conventional,3,2,1850,1963,84321,2019,8,0
215000,5,2,0,No,NE,Logan,Cash,4,2,2112,1980,84321,2019,4,0
235000,5,2,15,Yes,SW,Logan,Conventional,3,2,1211,1999,84321,2020,6,0
231000,5,0,0,No,NE,Logan,Conventional,5,3,2140,1947,84321,2018,6,0
226750,5,0,0,No,SE,Cache,FHA,4,2,2100,1922,84321,2018,8,0
230000,5,0,0,No,NW,Logan,FHA,4,2,2102,1975,84321,2019,4,0
243000,5,2,0,No,NE,Logan,FHA,4,2,2524,1964,84321,2019,5,0
235500,5,2,0,No,NE,Logan,Conventional,4,2,1862,1937,84321,2019,9,0
234900,5,2,220,No,SW,Logan,FHA,3,3,1837,2007,84321,2018,4,1
211000,5,0,0,No,SW,Logan,FHA,5,3,2450,1995,84321,2019,3,0
239000,5,1,0,No,NE,Logan,Cash,4,2,2608,1963,84321,2018,5,0
243000,5,2,130,No,NW,Logan,Cash,4,4,2631,2002,84341,2019,8,1
250000,5,2,0,No,SW,Logan,FHA,4,2,2058,1979,84321,2020,3,0
240000,5,1,0,No,NW,Logan,FHA,4,2,2278,1948,84321,2018,6,0
256700,5,2,0,No,SW,Logan,FHA,4,3,1805,2015,84321,2019,2,1
263500,5,2,18,No,SW,Logan,VA,3,2,1248,2005,84321,2020,9,1
246500,5,0,0,No,NW,Logan,Conventional,4,1,2077,1914,84321,2019,10,0
256000,5,2,0,No,NE,Logan,Conventional,5,2,2068,1983,84341,2019,11,0
285000,5,1,40,No,SW,Logan,Conventional,3,2,1303,2013,84321,2020,11,1
285000,5,2,0,Yes,NE,Logan,Conventional,5,3,2786,1978,84321,2018,6,0
274000,5,2,0,Yes,SW,Logan,Conventional,3,3,1859,2005,84321,2020,3,1
279500,5,1,0,No,NE,Logan,Conventional,3,2,2586,1939,84321,2020,3,0
265000,5,2,0,No,NE,Logan,Conventional,4,2,3052,1972,84321,2018,4,0
270000,5,2,0,No,NE,Logan,Conventional,4,2,3700,1986,84341,2018,5,0
302000,5,3,220,No,SW,Logan,Conventional,4,3,2269,2007,84321,2019,6,1
322900,5,2,0,No,SW,Logan,Conventional,4,2,2400,2007,84321,2019,8,1
310000,5,2,0,No,SW,Logan,Cash,4,3,2606,2014,84321,2019,10,1
336000,5,0,0,No,SE,Logan,Conventional,4,2,1841,1919,84321,2020,6,0
335000,5,2,0,No,SW,Logan,VA,3,3,1879,2001,84321,2020,10,1
330000,5,1,0,No,NE,Logan,Conventional,3,3,3448,1955,84321,2020,4,0
339900,5,2,0,No,NE,Logan,Conventional,4,3,2946,1961,84321,2020,8,0
405000,5,2,0,Yes,NE,Cache,Conventional,6,4,3265,2008,84341,2020,9,1
415000,5,2,0,No,SW,Cache,Conventional,5,3,3300,2006,84321,2020,9,1
415000,5,4,0,No,NE,Logan,Cash,5,3,3364,2014,84341,2018,10,1
471000,5,2,0,No,NE,Logan,Conventional,6,4,3756,1950,84321,2020,10,0
134900,6,0,170,No,NE,Logan,FHA,3,2,1526,1972,84321,2018,1,0
150000,6,2,0,No,NW,Logan,FHA,2,1,966,1981,84321,2019,9,0
142000,6,1,135,No,SW,Logan,Conventional,2,2,1190,1994,84321,2019,5,0
147000,6,1,145,No,SW,Logan,Conventional,2,2,1190,1996,84321,2019,5,0
152000,6,1,140,No,SW,Logan,Cash,2,2,1190,1994,84321,2019,7,0
171500,6,2,0,No,SW,Logan,FHA,3,1,1792,1936,84321,2018,8,0
165000,6,2,112,No,SW,Logan,FHA,3,3,1309,2008,84321,2018,2,1
170000,6,0,0,No,SE,Logan,FHA,2,2,1178,1903,84321,2018,6,0
165000,6,1,150,No,NE,Cache,Conventional,2,1,1003,1996,84341,2020,2,0
167000,6,1,0,Yes,NE,Logan,Conventional,2,2,1170,1966,84321,2018,3,0
173000,6,1,115,No,NW,Logan,Conventional,2,2,1224,1996,84321,2019,8,0
168000,6,2,0,No,SW,Logan,Other,4,1,1458,1904,84321,2020,10,0
180000,6,1,140,No,SW,Logan,Conventional,2,2,1190,1994,84321,2020,10,0
178000,6,1,0,No,NW,Logan,Conventional,3,2,1152,1980,84341,2020,8,0
182900,6,1,140,No,SW,Logan,Conventional,2,2,1190,1994,84321,2020,9,0
191000,6,0,0,No,SW,Logan,FHA,3,2,1424,1999,84321,2018,4,0
183250,6,2,82,No,SW,Logan,FHA,3,2,1460,1999,84321,2018,6,0
190730,6,2,125,No,SW,Logan,Conventional,3,3,1309,2008,84321,2018,7,1
187000,6,2,90,No,NW,Logan,Conventional,3,3,1365,2006,84341,2019,3,1
192900,6,2,80,No,NW,Logan,Other,3,3,1378,1996,84341,2019,12,0
203600,6,1,0,No,NW,Logan,FHA,3,2,1680,1896,84321,2018,9,0
204000,6,2,90,No,NW,Logan,Cash,3,3,1562,2007,84341,2019,6,1
214000,6,1,0,No,NW,Logan,Conventional,3,2,1544,1931,84321,2020,5,0
215000,6,2,0,Yes,SW,Logan,Conventional,3,2,1251,2007,84321,2019,5,1
210000,6,1,0,No,SW,Logan,Other,4,2,2186,1917,84321,2019,6,0
220400,6,0,0,No,NE,Logan,Conventional,2,1,1976,2018,84321,2019,3,1
229000,6,2,0,No,SW,Logan,FHA,4,3,1493,2006,84321,2019,3,1
229900,6,1,80,No,NE,Logan,Conventional,4,2,2107,1898,84321,2018,12,0
212000,6,1,0,No,SW,Logan,Conventional,3,2,2184,1892,84321,2020,4,0
225000,6,1,0,No,NE,Logan,Cash,4,2,2261,1940,84321,2019,5,0
230000,6,2,0,No,NE,Logan,Conventional,4,2,2076,1978,84341,2019,7,0
231000,6,2,90,No,NW,Logan,Conventional,3,3,1640,2015,84341,2020,4,1
241900,6,2,0,No,NE,Logan,Conventional,3,2,1786,1947,84321,2020,1,0
230000,6,2,90,No,NW,Logan,Conventional,3,3,1641,2017,84341,2019,11,1
236000,6,2,20,No,NW,Logan,FHA,3,3,1303,2010,84321,2019,8,1
246000,6,2,0,No,NW,Logan,Conventional,2,2,2143,1977,84321,2019,12,0
234000,6,2,130,No,NW,Logan,Conventional,4,4,2630,2002,84341,2019,12,1
245000,6,2,125,No,SW,Logan,FHA,3,3,1739,2009,84321,2019,7,1
245000,6,2,100,No,NW,Logan,Conventional,3,2,1528,1995,84321,2019,2,0
250000,6,2,0,No,NE,Logan,Other,4,2,2468,1923,84321,2018,10,0
240000,6,2,125,No,SW,Logan,Conventional,3,3,1775,2012,84321,2018,11,1
280000,6,2,0,No,SW,Cache,FHA,3,3,1409,2009,84321,2020,10,1
268000,6,2,0,No,SW,Logan,Conventional,4,3,2249,2004,84321,2018,4,1
269900,6,2,220,No,SW,Logan,Conventional,3,2,2498,2007,84321,2019,7,1
272000,6,2,100,No,SW,Logan,Conventional,3,3,1905,2019,84321,2019,12,1
265500,6,2,0,No,NE,Logan,FHA,5,2,2912,1958,84321,2018,7,0
291000,6,2,18,No,SW,Logan,FHA,4,3,2449,2019,84321,2019,6,1
294900,6,2,0,No,NW,Logan,FHA,3,3,1754,2019,84341,2019,8,1
280000,6,2,0,No,SE,Logan,Conventional,4,3,2492,1999,84321,2020,5,0
356000,6,2,0,No,NW,Logan,FHA,4,3,3080,1982,84341,2020,8,0
345000,6,2,0,No,NE,Logan,Conventional,5,3,3037,1938,84321,2018,6,0
375000,6,1,0,No,NW,Logan,Conventional,4,2,2957,1909,84321,2020,11,0
420000,6,6,0,No,NE,Logan,Conventional,4,5,4148,1980,84341,2019,6,0
20800,7,0,0,No,SW,Logan,Cash,3,2,980,1996,84321,2018,8,0
40000,7,0,400,No,SW,Logan,Cash,3,2,1080,2000,84321,2020,7,1
105000,7,2,70,No,NW,Logan,Conventional,2,2,1040,1978,84321,2018,4,0
127000,7,0,92,No,NE,Logan,Other,2,1,872,1977,84341,2019,7,0
131900,7,1,135,No,SW,Logan,FHA,2,2,1190,1995,84321,2018,4,0
142000,7,2,115,No,NW,Logan,FHA,2,2,1360,1998,84321,2018,1,0
112000,7,0,0,No,SE,Cache,Cash,2,1,1009,1913,84321,2020,1,0
177000,7,1,140,No,SW,Cache,FHA,2,2,1190,1996,84321,2020,9,0
173000,7,1,140,No,SW,Logan,Conventional,2,2,1190,1996,84321,2020,8,0
184000,7,2,75,No,NW,Logan,Conventional,3,3,1538,2007,84341,2018,5,1
185000,7,0,65,No,SW,Logan,Conventional,3,2,1224,2004,84321,2020,9,1
206000,7,2,110,No,NW,Logan,Conventional,4,4,2584,2004,84341,2018,2,1
199900,7,1,0,No,SW,Logan,Conventional,3,2,1888,1905,84321,2018,7,0
210000,7,0,0,No,SW,Logan,FHA,3,2,1064,2006,84321,2019,8,1
220000,7,1,0,No,NW,Logan,Conventional,4,2,2139,1973,84321,2019,7,0
225000,7,0,0,No,SE,Cache,Conventional,3,3,1009,1913,84321,2020,6,0
222000,7,0,0,No,NE,Logan,Other,3,2,1694,1958,84321,2019,8,0
216000,7,2,130,No,SW,Logan,Conventional,3,3,1309,2008,84321,2020,8,1
216000,7,1,0,No,SE,Logan,FHA,4,2,2106,1953,84321,2019,3,0
218000,7,0,0,No,SW,Logan,FHA,5,2,1784,2002,84321,2018,7,1
223000,7,1,0,No,NE,Logan,Conventional,3,2,2011,1913,84321,2018,7,0
231000,7,2,90,No,NW,Logan,FHA,3,3,1641,2017,84341,2019,11,1
235000,7,1,0,No,NE,Logan,Conventional,4,2,2050,1940,84321,2019,4,0
237000,7,2,0,No,SW,Logan,Conventional,4,2,1466,2000,84321,2020,1,1
245000,7,2,130,No,NE,Cache,Conventional,3,3,1525,2019,84341,2020,8,1
247501,7,2,90,No,SW,Cache,Conventional,3,3,1686,2013,84321,2020,10,1
243500,7,1,0,No,SE,Cache,Conventional,3,2,1170,1934,84321,2020,10,0
240000,7,0,0,No,NW,Logan,Conventional,4,2,2410,1900,84321,2020,8,0
242000,7,0,0,No,SW,Logan,VA,4,2,1932,1986,84321,2019,8,0
250000,7,2,0,No,SW,Logan,VA,3,2,1224,2007,84321,2019,7,1
235000,7,0,0,No,SW,Logan,Conventional,4,2,1560,2001,84321,2020,6,1
255000,7,2,0,Yes,SW,Logan,FHA,5,2,1664,1996,84321,2020,5,0
255000,7,2,0,No,SW,Logan,FHA,3,2,1745,2019,84321,2019,8,1
255000,7,2,18,No,SW,Logan,FHA,3,3,1688,2013,84321,2019,8,1
264000,7,2,0,No,NW,Logan,Conventional,3,2,1418,1995,84341,2020,10,0
259900,7,2,0,No,NW,Logan,Conventional,3,3,1692,2018,84341,2019,8,1
257000,7,1,0,No,NE,Logan,Conventional,4,2,2898,1952,84321,2018,8,0
275900,7,2,0,Yes,SW,Logan,FHA,4,2,1872,2005,84321,2020,10,1
272000,7,2,0,No,NW,Logan,FHA,5,2,2350,1964,84321,2019,11,0
289000,7,3,0,No,SE,Logan,FHA,4,3,2360,1980,84321,2019,6,0
290000,7,2,0,No,SE,Logan,Conventional,5,4,2514,1992,84321,2020,6,0
295000,7,2,150,No,NW,Logan,Conventional,4,4,2630,2003,84341,2020,7,1
305000,7,2,0,No,SW,Logan,Conventional,4,3,2269,2016,84321,2019,5,1
344000,7,2,0,No,NE,Cache,Conventional,5,3,2830,2002,84341,2020,7,1
290000,7,4,0,No,SW,Cache,Cash,2,2,2796,1964,84321,2020,10,0
305000,7,2,0,No,NE,Logan,Conventional,6,3,3895,1970,84341,2020,10,0
305000,7,2,0,No,NE,Logan,Cash,5,3,2696,1979,84341,2019,9,0
319000,7,2,0,Yes,NE,Logan,Conventional,5,3,3386,1978,84321,2019,6,0
339000,7,2,1,No,SW,Logan,Conventional,3,3,2120,2017,84341,2020,11,1
355000,7,2,0,No,NE,Logan,Conventional,5,4,2898,1989,84341,2020,7,0
350000,7,2,0,No,NE,Logan,FHA,4,3,3152,1991,84321,2020,10,0
415000,7,2,0,No,NE,Logan,Conventional,5,3,3642,1974,84321,2020,5,0
550000,7,4,0,No,NE,Logan,Conventional,5,4,4989,1993,84321,2019,7,0
31500,8,0,0,No,SW,Logan,Cash,3,2,980,1996,84321,2019,5,0
132600,8,0,150,No,NW,Logan,Conventional,2,1,904,1978,84341,2020,10,0
135500,8,0,0,No,SW,Logan,Cash,3,2,1053,1994,84321,2018,9,0
145000,8,1,135,No,SW,Logan,Conventional,2,2,1190,1995,84321,2018,8,0
154930,8,0,65,No,SW,Logan,Cash,3,2,1224,2004,84321,2018,7,1
151650,8,1,145,No,SW,Logan,Cash,2,2,1190,1996,84321,2019,9,0
160000,8,1,138,No,NW,Logan,FHA,2,2,1116,1981,84341,2019,9,0
160000,8,1,140,No,SW,Logan,Other,2,2,1190,1994,84321,2019,12,0
168500,8,2,115,No,NW,Logan,FHA,2,2,1360,1998,84321,2018,12,0
170000,8,1,140,No,SW,Logan,Conventional,2,2,1190,1994,84321,2020,10,0
179100,8,2,75,No,NW,Logan,Other,3,3,1631,2017,84341,2018,1,1
186000,8,0,0,Yes,NE,Cache,Conventional,1,1,1666,1917,84321,2019,4,0
215000,8,2,130,No,SW,Logan,FHA,3,3,1351,2011,84321,2020,7,1
220000,8,2,75,No,NW,Logan,Conventional,3,3,1636,2016,84341,2019,5,1
223000,8,2,90,No,NW,Logan,Conventional,3,3,1641,2017,84341,2019,6,1
224900,8,0,0,No,SE,Logan,Conventional,4,2,2008,1902,84321,2018,8,0
224900,8,0,0,No,SW,Logan,Cash,4,2,1936,1972,84321,2019,8,0
200000,8,0,0,No,NE,Logan,Cash,3,1,1914,1927,84321,2020,8,0
225000,8,1,0,No,NE,Logan,Conventional,5,2,2348,1957,84321,2018,4,0
230000,8,2,0,No,SW,Logan,FHA,3,2,1411,2005,84321,2018,12,1
235000,8,2,130,No,NW,Logan,FHA,3,4,2620,2003,84341,2019,8,1
251000,8,2,0,No,SE,Logan,Conventional,4,2,1784,1980,84321,2020,3,0
248900,8,2,0,No,SW,Logan,Cash,3,2,1100,2007,84321,2020,10,1
252500,8,2,0,No,SW,Logan,FHA,3,3,2078,2002,84321,2018,2,1
251000,8,2,130,No,NW,Logan,Conventional,4,4,2630,2003,84341,2019,8,1
257500,8,2,0,No,SW,Logan,FHA,3,2,1627,2001,84321,2020,10,1
284000,8,1,0,No,SW,Logan,Conventional,5,3,2295,1939,84321,2020,7,0
292900,8,2,0,No,NE,Logan,Conventional,4,4,3006,1981,84341,2018,5,0
306000,8,1,0,No,NE,Logan,Conventional,3,3,2927,1951,84321,2019,10,0
295000,8,2,0,No,NE,Logan,Conventional,5,3,3096,1968,84341,2018,12,0
309900,8,2,18,No,SW,Logan,Conventional,4,3,1873,2020,84321,2020,8,1
328500,8,2,0,No,NE,Logan,Cash,4,3,3168,1963,84321,2019,8,0
378300,8,2,0,No,SE,Cache,Cash,5,3,3048,2004,84321,2019,8,1
164900,9,1,55,No,NW,Logan,Conventional,3,3,1244,1999,84341,2018,10,0
178000,9,0,65,No,SW,Logan,Conventional,3,2,1224,2006,84321,2020,7,1
180000,9,1,0,No,NE,Logan,Cash,4,2,2304,1948,84321,2018,1,0
196000,9,2,0,No,SW,Logan,FHA,2,1,888,1975,84321,2020,1,0
199500,9,1,0,No,NE,Logan,VA,2,2,1430,1974,84321,2020,1,0
205000,9,2,20,No,NW,Logan,FHA,3,2,1256,2010,84321,2018,2,1
190000,9,2,0,No,SW,Logan,FHA,4,2,1955,1977,84321,2018,10,0
209000,9,2,0,Yes,NE,Logan,Conventional,3,2,1414,1971,84321,2018,9,0
197080,9,2,0,Yes,SW,Logan,Conventional,3,2,1883,1907,84321,2019,9,0
214000,9,2,75,No,NW,Logan,Cash,3,3,1636,2016,84341,2018,7,1
250000,9,2,90,No,NW,Logan,Cash,3,3,1652,2017,84341,2020,8,1
240000,9,0,0,No,SE,Logan,Conventional,4,2,1443,1920,84321,2020,6,0
241500,9,2,0,No,SW,Logan,Conventional,4,3,1677,1999,84321,2019,4,0
245000,9,2,0,No,SW,Logan,Conventional,4,3,1806,2017,84321,2018,6,1
255500,9,2,0,No,SW,Logan,Conventional,4,2,1407,1999,84321,2020,9,0
255000,9,2,0,No,NE,Logan,Conventional,4,3,2708,1968,84341,2019,8,0
266000,9,2,220,No,SW,Logan,FHA,4,3,2290,2006,84321,2019,3,1
272900,9,2,20,Yes,SW,Cache,FHA,4,3,1851,2019,84321,2020,1,1
270000,9,1,0,No,NE,Logan,Conventional,4,2,1700,1958,84341,2020,10,0
260000,9,2,0,No,NE,Logan,Conventional,4,3,2391,1999,84341,2019,5,0
303000,9,2,0,Yes,SE,Logan,FHA,4,3,2600,1979,84321,2019,6,0
326000,9,2,0,No,SW,Logan,Conventional,5,3,2511,2007,84321,2020,8,1
495000,9,3,0,Yes,NE,Logan,Conventional,6,4,4412,2007,84341,2018,11,1
515000,9,2,0,No,NE,Logan,Conventional,4,3,3487,1996,84321,2019,5,0
689900,9,6,0,Yes,NE,Logan,Cash,6,3,4943,1991,84321,2019,6,0
20000,10,0,0,No,SW,Logan,Cash,3,2,980,1978,84321,2020,8,0
93500,10,0,0,No,SE,Logan,Cash,3,2,1080,1999,84321,2018,5,0
162000,10,0,0,No,NE,Logan,FHA,3,2,1837,1927,84321,2019,3,0
182900,10,2,115,No,NW,Logan,Conventional,3,2,1360,1997,84341,2019,8,0
189900,10,1,0,No,SW,Logan,Conventional,2,1,1526,1912,84321,2019,5,0
196000,10,1,0,No,NE,Logan,Conventional,3,2,1605,1918,84321,2019,8,0
196700,10,2,90,No,NW,Logan,FHA,3,2,1308,2002,84321,2018,4,1
194000,10,0,0,No,NW,Logan,Conventional,6,2,2420,1950,84321,2018,10,0
191000,10,0,0,No,SW,Logan,Conventional,3,1,1138,1961,84321,2019,6,0
210000,10,2,0,No,NE,Logan,Conventional,3,2,2600,1925,84321,2019,10,0
213000,10,1,0,No,NE,Logan,Conventional,4,2,1724,1949,84321,2019,4,0
220000,10,1,0,No,NW,Logan,Conventional,4,1,1605,1948,84321,2020,6,0
223509,10,1,0,No,NE,Logan,Conventional,3,1,1900,1941,84321,2020,6,0
231000,10,0,0,No,NE,Logan,Conventional,4,2,1728,1977,84341,2019,8,0
256000,10,2,0,No,NE,Logan,Conventional,4,2,2152,1951,84321,2020,8,0
252400,10,2,0,No,NW,Logan,Other,3,3,1655,2019,84321,2019,3,1
247500,10,1,0,No,NE,Logan,Cash,5,2,2278,1930,84321,2020,6,0
253000,10,2,10,Yes,SE,Logan,Conventional,4,2,1907,1996,84321,2019,9,0
253000,10,1,0,No,NE,Logan,Conventional,4,3,2440,1959,84321,2019,9,0
259000,10,1,0,No,NW,Logan,FHA,4,2,2348,1946,84321,2019,8,0
264700,10,2,0,No,SW,Logan,Conventional,5,3,2250,2005,84321,2018,5,1
269000,10,2,0,No,SW,Logan,VA,3,2,1710,2003,84321,2020,2,1
275900,10,2,0,No,NE,Cache,Conventional,5,3,2470,1974,84341,2020,4,0
275500,10,2,0,No,NE,Logan,Conventional,4,3,2576,1974,84321,2019,8,0
280000,10,2,0,No,NE,Logan,Cash,4,3,2668,1966,84341,2018,6,0
335000,10,2,25,No,NE,Logan,Conventional,5,4,3547,1993,84321,2019,8,0
19000,11,0,585,No,NW,Logan,Cash,3,2,980,1973,84321,2020,10,0
157000,11,1,126,No,NW,Logan,Conventional,3,3,1338,1994,84321,2018,6,0
160000,11,1,140,No,SW,Logan,Conventional,2,2,1190,1995,84321,2019,10,0
180116,11,1,0,No,SE,Logan,Conventional,2,1,1111,1920,84321,2018,10,0
207500,11,2,20,No,NW,Logan,Conventional,3,3,1324,2010,84321,2018,3,1
222000,11,2,20,No,NW,Logan,FHA,3,3,1360,2013,84321,2018,12,1
218500,11,2,0,No,SW,Logan,Conventional,2,1,1056,2000,84321,2020,1,1
225000,11,2,0,No,NE,Logan,Conventional,4,3,2160,1919,84321,2020,10,0
239900,11,2,75,No,NE,Logan,Conventional,3,2,1483,1996,84321,2019,7,0
244500,11,2,0,No,NW,Logan,Conventional,3,3,1584,2010,84341,2019,3,1
249900,11,1,0,No,NW,Logan,FHA,4,2,2050,1963,84321,2020,9,0
247000,11,2,220,No,SW,Logan,Conventional,3,2,1408,2010,84321,2019,8,1
286400,11,2,18,Yes,SW,Cache,Conventional,4,3,1851,2019,84321,2020,1,1
294000,11,2,0,No,NE,Logan,Cash,3,4,2948,1964,84321,2018,6,0
325000,11,4,0,No,SW,Logan,Conventional,4,3,2406,2016,84321,2020,2,1
339000,11,2,0,Yes,NE,Logan,Conventional,6,3,3800,1978,84341,2019,2,0
46500,12,0,350,No,SW,Logan,Cash,3,2,1176,2015,84321,2018,5,1
133000,12,0,75,No,SW,Logan,FHA,3,2,1152,1980,84321,2018,8,0
155000,12,1,140,No,SW,Logan,FHA,2,2,1190,1996,84321,2019,8,0
161500,12,1,0,No,NE,Logan,Conventional,4,1,1664,1922,84321,2018,5,0
173000,12,1,55,No,NW,Logan,FHA,3,3,1262,1998,84341,2018,7,0
174000,12,1,140,No,SW,Logan,VA,2,2,1190,1995,84321,2020,9,0
178000,12,0,0,No,SE,Logan,Conventional,2,1,1185,1918,84321,2019,7,0
189000,12,2,0,No,NE,Logan,FHA,3,1,2300,1931,84321,2018,11,0
189900,12,1,200,No,NE,Logan,Conventional,2,2,1296,1980,84321,2020,8,0
199900,12,2,0,Yes,NW,Logan,FHA,2,2,1280,1996,84341,2018,5,0
200000,12,2,0,No,NW,Logan,Conventional,4,2,2016,1978,84321,2019,10,0
209900,12,2,20,No,NW,Logan,Conventional,3,3,1329,2009,84321,2018,9,1
214900,12,1,125,No,NW,Logan,Conventional,3,2,1166,2020,84321,2020,7,1
223000,12,2,0,No,NW,Logan,Conventional,3,2,1502,1995,84341,2018,11,0
218000,12,1,250,No,NE,Cache,FHA,1,1,1031,2012,84341,2020,8,1
225000,12,2,90,No,NW,Logan,Cash,3,3,1559,2007,84341,2020,10,1
240000,12,2,0,Yes,SW,Logan,Conventional,3,2,1720,1978,84321,2020,1,0
245000,12,2,0,No,SW,Logan,FHA,4,1,1798,2001,84321,2019,6,1
250000,12,1,0,No,NE,Logan,Conventional,3,2,1966,1913,84321,2019,7,0
260000,12,2,10,No,SW,Logan,FHA,4,3,1683,2007,84321,2020,1,1
275000,12,2,0,Yes,NW,Logan,FHA,4,2,1757,2016,84341,2020,7,1
300500,12,2,0,No,NE,Logan,FHA,5,2,2028,2020,84321,2020,10,1
289000,12,2,0,No,NE,Logan,Conventional,4,3,2464,1974,84341,2018,5,0
330900,12,4,0,No,SW,Logan,Cash,4,3,2763,2012,84321,2018,4,1
129250,13,0,0,No,SW,Logan,FHA,3,2,1152,1994,84321,2018,7,0
133000,13,0,0,No,SW,Logan,Conventional,2,1,918,1936,84321,2018,10,0
185000,13,2,0,No,SW,Logan,FHA,3,2,1360,1911,84321,2019,8,0
184000,13,1,0,No,SE,Logan,Conventional,3,2,1900,1921,84321,2018,6,0
199900,13,2,115,No,NW,Logan,Cash,3,2,1360,1999,84341,2020,6,0
218000,13,2,75,No,NW,Logan,VA,3,3,1562,2012,84341,2018,12,1
213500,13,0,0,No,NE,Logan,FHA,3,1,912,1947,84341,2020,10,0
233500,13,2,220,No,SW,Logan,FHA,3,2,1261,2019,84321,2019,1,1
238000,13,1,0,No,NE,Logan,Cash,4,2,2000,1959,84321,2019,8,0
223900,13,2,90,No,NW,Logan,Cash,3,3,1643,2016,84341,2019,11,1
250000,13,2,220,No,SW,Logan,Cash,4,2,1668,2011,84321,2019,6,1
246000,13,2,100,No,NW,Logan,Conventional,3,2,1396,1994,84321,2020,8,0
265000,13,2,0,No,NW,Logan,Conventional,3,3,2170,2010,84321,2018,6,1
267000,13,2,10,Yes,SW,Logan,Conventional,3,2,1717,2006,84321,2019,12,1
264630,13,2,0,No,NE,Logan,Conventional,5,2,2240,1958,84321,2020,3,0
274000,13,2,100,No,SW,Logan,VA,3,2,1578,2019,84321,2019,12,1
275500,13,2,10,No,SW,Logan,Conventional,3,2,1810,2006,84321,2020,7,1
273000,13,2,0,Yes,NE,Logan,Cash,5,3,3144,1970,84321,2018,11,0
286500,13,2,0,No,SW,Logan,FHA,4,3,2249,2004,84321,2018,10,1
320000,13,2,0,No,NE,Logan,Conventional,4,4,2868,1976,84341,2018,5,0
324900,13,2,0,No,NW,Logan,Conventional,5,3,3243,1956,84321,2020,9,0
394000,13,3,25,No,NE,Logan,VA,4,4,3266,1993,84321,2019,3,0
149000,14,1,0,No,NW,Logan,FHA,3,1,1692,1928,84321,2018,12,0
154000,14,1,140,No,SW,Logan,Conventional,2,2,1190,1996,84321,2019,10,0
150000,14,1,0,No,NW,Logan,Cash,2,2,1768,1930,84321,2019,4,0
163900,14,0,0,No,SW,Logan,FHA,3,2,1545,1918,84321,2020,4,0
156000,14,1,0,No,NW,Logan,Cash,2,1,894,1909,84321,2018,8,0
174150,14,0,0,No,SE,Logan,FHA,3,1,1574,1909,84321,2018,6,0
175900,14,2,75,No,NW,Logan,Conventional,3,3,1597,2011,84341,2018,4,1
176700,14,1,0,No,NE,Logan,Cash,3,1,1133,1914,84321,2019,9,0
180500,14,2,75,No,NW,Logan,Conventional,3,3,1583,2017,84341,2018,1,1
185000,14,0,0,No,SE,Logan,Conventional,2,2,1223,1879,84321,2020,8,0
210900,14,2,120,No,NE,Cache,FHA,3,3,1510,2018,84341,2018,9,1
219500,14,0,0,No,NE,Logan,Conventional,4,2,1566,1952,84321,2020,7,0
215000,14,2,75,No,NW,Logan,Cash,3,3,1593,2017,84341,2018,10,1
219900,14,1,0,No,NW,Logan,FHA,3,1,2021,1948,84321,2019,11,0
222000,14,2,130,No,NW,Logan,FHA,3,3,2630,2003,84321,2019,8,1
232000,14,2,30,No,NW,Logan,Conventional,3,2,1181,2011,84321,2020,3,1
220000,14,2,0,No,NE,Logan,Cash,5,2,2280,1976,84341,2020,3,0
232900,14,1,0,No,NW,Logan,Conventional,4,2,2060,1951,84321,2019,4,0
252900,14,2,0,No,NW,Logan,Conventional,4,2,1572,1996,84341,2020,6,0
250500,14,2,70,No,NW,Logan,Cash,3,2,1566,2018,84341,2020,5,1
268000,14,2,0,No,SW,Cache,FHA,4,3,1918,2013,84321,2019,12,1
282000,14,2,20,No,SW,Logan,FHA,3,3,1917,2005,84321,2020,4,1
324900,14,2,0,No,SW,Logan,Conventional,4,3,2708,2013,84321,2018,3,1
333000,14,2,0,No,NE,Logan,VA,6,3,3256,1975,84341,2020,4,0
355000,14,2,0,No,NE,Cache,Conventional,4,3,2822,1976,84341,2020,1,0
135000,15,0,100,No,NE,Logan,Conventional,2,1,872,1977,84341,2019,9,0
198000,15,1,0,No,NE,Logan,Conventional,2,1,1177,1897,84321,2019,8,0
199900,15,2,115,No,NW,Logan,FHA,3,2,1360,2000,84341,2020,6,1
206500,15,2,130,No,SW,Logan,Conventional,3,3,1340,2009,84321,2020,8,1
219900,15,1,0,No,NW,Logan,Conventional,4,2,1710,1947,84321,2018,10,0
215000,15,2,0,No,NW,Logan,Conventional,3,2,1616,1996,84341,2019,8,0
228000,15,0,0,No,SW,Logan,Conventional,4,2,1848,1981,84321,2020,6,0
240000,15,0,0,Yes,SW,Logan,FHA,3,2,1476,2002,84321,2020,7,1
243000,15,2,10,No,SW,Logan,Conventional,5,3,1569,2005,84321,2019,8,1
249000,15,2,95,No,NW,Logan,Conventional,3,2,2658,1974,84321,2019,8,0
269000,15,2,0,No,NE,Logan,Cash,3,3,2990,1972,84341,2020,5,0
315000,15,2,220,No,SW,Logan,Conventional,5,3,2507,2007,84321,2020,7,1
325000,15,2,0,No,SE,Logan,Cash,3,2,1741,2019,84321,2019,5,1
114900,16,0,129,No,NE,Logan,Conventional,2,1,763,1972,84321,2018,7,0
